id,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
165437,677,0,1,34.0,6,0.0,2,1.0,1.0,20955.03
165438,523,0,1,29.0,6,0.0,2,0.0,1.0,57553.62
165439,648,0,0,42.0,2,0.0,2,1.0,0.0,131647.31
165440,628,1,0,39.0,3,121669.93,1,1.0,0.0,124429.19
165441,651,1,1,44.0,7,129847.18,1,1.0,0.0,86022.09
165442,726,0,0,42.0,7,0.0,2,0.0,1.0,76209.56
165443,523,0,1,30.0,2,0.0,2,1.0,0.0,176750.81
165444,559,2,1,35.0,6,136492.88,1,1.0,1.0,143980.22
165445,539,2,0,27.0,8,121021.05,2,1.0,0.0,20955.03
165446,648,1,1,28.0,4,118560.0,1,1.0,1.0,140168.36
165447,662,2,1,38.0,6,0.0,2,1.0,1.0,55869.89
165448,645,2,1,46.0,9,105792.49,1,1.0,1.0,64595.25
165449,661,0,1,34.0,7,0.0,2,1.0,1.0,83983.39
165450,669,2,1,33.0,7,0.0,2,1.0,0.0,176750.81
165451,706,0,1,36.0,3,0.0,2,0.0,1.0,82559.77
165452,523,0,1,43.0,2,0.0,1,1.0,0.0,51703.52
165453,724,0,0,36.0,1,0.0,2,1.0,0.0,83910.4
165454,641,1,0,47.0,4,139986.54,2,1.0,0.0,176750.81
165455,712,0,0,38.0,4,0.0,2,1.0,0.0,148887.35
165456,599,0,1,41.0,4,0.0,1,1.0,0.0,136909.42
165457,550,0,0,40.0,2,0.0,1,0.0,0.0,166468.21
165458,653,2,1,34.0,6,0.0,2,0.0,1.0,176750.81
165459,696,0,0,26.0,4,0.0,2,1.0,0.0,41219.09
165460,754,0,1,37.0,4,0.0,2,1.0,0.0,20955.03
165461,738,2,1,38.0,1,0.0,2,1.0,0.0,168034.9
165462,592,0,0,29.0,1,139986.54,1,1.0,1.0,171045.4
165463,577,0,1,29.0,2,130830.22,1,1.0,0.0,90547.51
165464,704,0,0,38.0,3,96654.11,1,1.0,1.0,74965.41
165465,682,0,0,50.0,5,0.0,2,0.0,1.0,77866.91
165466,597,0,1,34.0,2,0.0,2,0.0,1.0,121311.12
165467,591,0,0,37.0,6,139986.54,1,1.0,1.0,63737.19
165468,692,1,1,36.0,4,139859.54,1,1.0,1.0,176750.81
165469,585,1,0,38.0,5,138014.83,2,0.0,1.0,73353.56
165470,538,2,1,36.0,6,133845.38,1,0.0,1.0,86656.18
165471,753,0,0,38.0,0,125470.81,1,1.0,0.0,28698.17
165472,692,2,1,36.0,2,0.0,2,1.0,1.0,102750.7
165473,729,0,1,37.0,4,139986.54,1,1.0,1.0,142953.99
165474,754,0,1,39.0,9,0.0,1,0.0,0.0,88225.02
165475,523,2,0,40.0,2,123177.01,2,1.0,1.0,148309.98
165476,523,0,1,26.0,5,0.0,1,1.0,0.0,99828.45
165477,617,2,0,35.0,6,106521.49,1,0.0,1.0,86587.37
165478,679,1,0,46.0,4,139986.54,2,0.0,1.0,116696.77
165479,578,2,0,32.0,8,64497.54,1,1.0,0.0,82978.54
165480,643,2,1,37.0,6,139986.54,2,1.0,1.0,93228.86
165481,688,0,0,50.0,4,0.0,1,1.0,0.0,176750.81
165482,710,2,1,32.0,3,0.0,2,0.0,1.0,94790.34
165483,629,0,1,40.0,4,103430.11,2,0.0,0.0,36479.27
165484,639,0,1,38.0,0,0.0,2,1.0,0.0,104889.2
165485,721,1,0,35.0,7,110240.04,1,1.0,1.0,176750.81
165486,695,0,1,36.0,3,128396.33,1,1.0,0.0,66485.26
165487,674,0,1,43.0,6,139986.54,1,1.0,1.0,104769.96
165488,673,0,0,33.0,8,0.0,2,1.0,0.0,156791.09
165489,664,0,1,35.0,1,0.0,2,1.0,0.0,176750.81
165490,754,0,1,26.0,2,116858.26,1,0.0,1.0,158650.84
165491,678,2,0,39.0,4,0.0,2,1.0,0.0,20955.03
165492,637,1,1,29.0,3,109628.45,1,0.0,1.0,103970.58
165493,659,0,1,38.0,9,95377.13,1,1.0,0.0,176750.81
165494,523,2,1,39.0,0,0.0,2,1.0,1.0,96823.32
165495,548,1,1,49.0,9,108437.89,2,0.0,0.0,127022.87
165496,629,0,0,34.0,3,0.0,2,0.0,0.0,176750.81
165497,754,1,1,27.0,3,139986.54,1,1.0,0.0,147964.45
165498,551,0,1,29.0,7,0.0,1,0.0,1.0,125939.22
165499,739,0,0,30.0,2,0.0,2,0.0,1.0,117040.09
165500,638,0,1,41.0,2,0.0,2,1.0,1.0,170980.86
165501,540,1,1,38.0,9,103516.87,2,1.0,0.0,114066.77
165502,605,0,1,32.0,2,0.0,2,1.0,1.0,104786.59
165503,679,0,1,41.0,8,0.0,2,1.0,1.0,170856.85
165504,616,0,0,45.0,8,0.0,1,1.0,0.0,176750.81
165505,663,1,1,43.0,8,106968.28,1,1.0,0.0,88890.34
165506,523,0,0,31.0,4,0.0,2,1.0,1.0,73479.22
165507,655,1,1,50.0,4,125265.61,1,1.0,1.0,161217.18
165508,627,0,1,38.0,2,125190.86,2,1.0,0.0,84584.69
165509,628,2,1,37.0,5,0.0,1,1.0,0.0,91829.81
165510,681,0,0,33.0,7,0.0,1,1.0,0.0,167931.81
165511,678,0,1,39.0,1,139986.54,1,1.0,1.0,166678.61
165512,620,0,0,38.0,4,0.0,2,1.0,0.0,20955.03
165513,583,2,0,43.0,2,0.0,2,1.0,0.0,106864.55
165514,668,0,1,33.0,3,0.0,1,0.0,0.0,20955.03
165515,693,2,0,28.0,8,0.0,2,1.0,1.0,158545.25
165516,754,0,1,40.0,2,126526.39,1,1.0,1.0,169915.85
165517,683,0,0,30.0,6,98899.59,1,1.0,0.0,94739.6
165518,575,0,0,34.0,4,0.0,2,1.0,1.0,80181.12
165519,627,0,0,44.0,6,103816.19,1,1.0,0.0,92945.84
165520,754,2,0,26.0,3,97473.24,1,1.0,0.0,52896.73
165521,754,0,1,43.0,4,0.0,2,1.0,0.0,171099.22
165522,523,0,1,37.0,10,0.0,2,0.0,1.0,94845.45
165523,711,1,1,35.0,3,92467.18,2,1.0,0.0,126477.39
165524,639,0,1,44.0,6,0.0,2,0.0,0.0,140763.14
165525,621,0,1,32.0,4,133434.57,1,1.0,0.0,67979.35
165526,754,0,1,45.0,10,0.0,1,1.0,0.0,147055.81
165527,735,1,1,39.0,2,124577.33,1,1.0,0.0,43852.05
165528,712,0,1,33.0,8,0.0,2,0.0,1.0,66795.78
165529,704,2,0,40.0,4,0.0,2,1.0,0.0,81861.1
165530,682,0,1,42.0,8,0.0,1,0.0,1.0,76640.29
165531,658,2,0,28.0,7,130588.82,1,1.0,1.0,176750.81
165532,698,0,0,50.0,10,139986.54,1,1.0,1.0,121765.85
165533,658,0,0,31.0,5,0.0,2,0.0,1.0,49809.88
165534,617,1,0,44.0,9,49157.09,2,0.0,0.0,53294.17
165535,639,0,1,31.0,3,115414.47,2,1.0,1.0,140743.54
165536,677,0,0,28.0,4,0.0,2,1.0,0.0,94949.84
165537,523,0,1,39.0,4,0.0,2,1.0,0.0,176750.81
165538,716,0,0,33.0,9,130170.82,1,1.0,0.0,115818.51
165539,641,1,0,35.0,2,92466.21,2,1.0,1.0,20955.03
165540,599,0,1,38.0,10,0.0,2,1.0,0.0,144275.39
165541,619,0,0,31.0,9,0.0,1,1.0,1.0,120790.02
165542,669,2,1,41.0,4,0.0,2,0.0,1.0,49503.03
165543,754,0,0,35.0,2,0.0,2,0.0,1.0,144251.38
165544,754,0,0,26.0,4,0.0,2,1.0,1.0,87420.48
165545,754,2,1,47.0,5,96462.95,1,1.0,1.0,66469.2
165546,523,2,1,39.0,6,121626.9,1,1.0,1.0,82438.13
165547,599,0,1,37.0,1,0.0,2,1.0,0.0,82696.66
165548,729,0,0,43.0,4,0.0,2,1.0,1.0,152944.39
165549,708,2,1,26.0,4,118287.01,1,1.0,0.0,128124.7
165550,525,0,1,35.0,6,139986.54,1,1.0,0.0,94738.54
165551,659,0,1,28.0,5,0.0,2,1.0,1.0,20955.03
165552,527,0,1,43.0,5,0.0,2,1.0,0.0,59645.24
165553,592,1,0,41.0,9,62732.65,1,0.0,0.0,59650.42
165554,725,0,0,33.0,1,0.0,2,1.0,1.0,113580.79
165555,754,0,0,39.0,3,129068.54,1,1.0,1.0,176750.81
165556,523,0,0,26.0,7,0.0,1,1.0,1.0,95403.41
165557,691,2,0,50.0,4,0.0,2,1.0,1.0,58442.25
165558,703,2,1,35.0,8,0.0,2,0.0,1.0,167087.35
165559,754,0,1,26.0,6,0.0,2,1.0,1.0,159899.97
165560,754,0,0,28.0,8,139986.54,1,1.0,0.0,89938.08
165561,562,0,0,47.0,9,0.0,1,1.0,1.0,89891.4
165562,523,0,0,42.0,9,0.0,1,1.0,1.0,141946.92
165563,590,0,1,34.0,3,83074.0,1,1.0,0.0,132673.22
165564,523,2,0,43.0,3,100374.58,1,1.0,0.0,128276.95
165565,739,2,0,26.0,9,89750.21,1,1.0,0.0,176750.81
165566,523,1,0,33.0,10,138847.9,2,1.0,1.0,127256.7
165567,646,0,0,48.0,3,121063.85,1,1.0,0.0,176528.0
165568,523,2,1,28.0,2,59697.17,1,0.0,1.0,53483.21
165569,701,2,0,43.0,2,139986.54,2,0.0,1.0,75732.49
165570,754,1,1,33.0,1,128743.69,2,1.0,1.0,92865.83
165571,711,0,1,28.0,9,0.0,2,1.0,0.0,151325.44
165572,614,2,0,39.0,7,0.0,1,1.0,0.0,164018.98
165573,727,0,1,40.0,3,117412.19,1,1.0,1.0,120415.61
165574,731,0,1,41.0,9,95994.98,1,1.0,1.0,80587.39
165575,669,0,0,32.0,3,0.0,1,1.0,1.0,156660.21
165576,753,2,1,30.0,3,0.0,2,1.0,1.0,164537.17
165577,706,2,1,35.0,7,0.0,2,1.0,0.0,138345.8
165578,738,0,0,48.0,4,0.0,1,0.0,0.0,97767.63
165579,579,1,1,37.0,8,132578.92,1,1.0,1.0,101778.9
165580,682,0,1,50.0,5,0.0,2,1.0,1.0,129964.94
165581,684,0,1,28.0,6,0.0,1,0.0,0.0,126726.33
165582,645,0,1,42.0,6,91622.66,2,1.0,1.0,79503.08
165583,646,2,0,29.0,9,0.0,1,0.0,1.0,150422.11
165584,679,0,1,45.0,6,0.0,2,0.0,1.0,20955.03
165585,642,1,0,39.0,6,136492.92,1,1.0,0.0,170893.85
165586,751,1,0,37.0,9,113957.55,1,1.0,1.0,62762.88
165587,613,2,0,29.0,6,0.0,2,1.0,1.0,47775.14
165588,667,0,0,50.0,0,81250.68,1,0.0,1.0,131710.53
165589,646,0,0,40.0,9,100548.67,1,0.0,1.0,136983.77
165590,645,0,1,45.0,1,0.0,1,0.0,1.0,130661.95
165591,535,0,1,40.0,1,0.0,1,1.0,0.0,20955.03
165592,678,2,0,29.0,5,0.0,2,1.0,1.0,176750.81
165593,683,0,1,28.0,10,0.0,2,1.0,1.0,51672.08
165594,523,0,0,31.0,8,0.0,2,1.0,0.0,176728.28
165595,562,1,1,47.0,8,121217.85,2,1.0,1.0,148564.63
165596,754,0,1,28.0,8,0.0,2,1.0,0.0,65501.91
165597,725,0,1,31.0,1,0.0,2,0.0,1.0,164257.37
165598,730,0,0,27.0,5,0.0,1,1.0,1.0,64443.75
165599,532,2,1,38.0,1,129855.32,1,0.0,0.0,30583.95
165600,523,0,1,30.0,3,0.0,2,1.0,1.0,22614.19
165601,754,0,1,42.0,7,0.0,2,1.0,1.0,153916.35
165602,554,0,1,45.0,4,0.0,2,1.0,1.0,85901.49
165603,622,0,0,43.0,5,0.0,1,1.0,1.0,163317.5
165604,659,0,1,26.0,2,0.0,2,1.0,0.0,72990.61
165605,651,0,1,33.0,1,139986.54,1,1.0,1.0,119333.78
165606,678,2,0,49.0,10,0.0,2,0.0,1.0,98090.69
165607,524,1,0,33.0,8,107818.63,1,1.0,0.0,176750.81
165608,746,2,0,31.0,4,113836.27,1,1.0,0.0,174815.54
165609,640,0,1,37.0,6,0.0,1,0.0,0.0,74846.69
165610,598,0,1,33.0,8,123815.86,1,0.0,0.0,175893.53
165611,614,2,0,39.0,10,0.0,2,1.0,0.0,164018.98
165612,652,0,1,30.0,3,0.0,2,1.0,0.0,49553.38
165613,754,0,1,50.0,2,139986.54,2,1.0,0.0,173586.63
165614,539,1,1,42.0,6,107949.72,2,1.0,0.0,176750.81
165615,556,1,1,39.0,9,136496.29,1,0.0,0.0,172096.08
165616,551,0,0,38.0,8,0.0,2,1.0,0.0,91574.92
165617,604,0,1,42.0,1,81564.1,2,0.0,0.0,35896.09
165618,649,0,1,49.0,2,0.0,1,1.0,1.0,173825.98
165619,523,0,1,46.0,4,0.0,1,1.0,0.0,153036.97
165620,674,2,0,44.0,8,0.0,2,1.0,0.0,141679.73
165621,678,0,1,44.0,2,0.0,2,1.0,1.0,38772.65
165622,666,2,1,43.0,2,0.0,2,1.0,1.0,20955.03
165623,594,0,1,35.0,5,0.0,2,1.0,1.0,160589.46
165624,523,0,1,29.0,7,0.0,2,1.0,0.0,121061.89
165625,753,2,0,50.0,9,139986.54,1,1.0,1.0,97634.31
165626,662,0,1,35.0,5,0.0,2,0.0,0.0,86424.57
165627,682,2,1,32.0,8,139986.54,1,0.0,1.0,52710.7
165628,754,0,1,37.0,5,0.0,2,1.0,1.0,174825.57
165629,641,2,1,46.0,0,139986.54,1,0.0,0.0,139266.48
165630,561,2,1,44.0,4,101470.29,1,0.0,1.0,88838.14
165631,665,0,1,40.0,8,0.0,2,0.0,1.0,171070.52
165632,754,2,1,40.0,2,108410.87,2,0.0,1.0,96440.22
165633,709,0,0,33.0,3,0.0,2,1.0,0.0,98820.09
165634,684,0,1,28.0,5,0.0,2,1.0,1.0,122810.53
165635,682,2,1,36.0,7,113688.6,1,1.0,0.0,162972.59
165636,683,1,1,28.0,2,139986.54,2,0.0,1.0,112239.02
165637,628,0,1,50.0,7,0.0,2,0.0,1.0,104640.67
165638,709,0,1,39.0,3,127940.54,1,1.0,1.0,117939.56
165639,699,1,1,28.0,6,120599.38,2,0.0,0.0,168085.97
165640,748,0,1,40.0,0,0.0,1,0.0,0.0,60416.76
165641,574,0,0,39.0,4,0.0,2,1.0,1.0,82647.65
165642,663,1,1,33.0,6,139986.54,2,1.0,1.0,171378.77
165643,678,0,0,50.0,1,75212.28,1,1.0,1.0,58965.04
165644,599,0,1,26.0,6,0.0,2,1.0,1.0,59887.15
165645,542,0,0,26.0,7,0.0,1,1.0,1.0,176750.81
165646,645,2,1,29.0,4,0.0,2,1.0,1.0,20955.03
165647,539,0,1,38.0,6,0.0,2,1.0,1.0,86767.48
165648,734,0,0,50.0,3,0.0,1,0.0,1.0,130805.54
165649,640,2,0,29.0,4,0.0,2,1.0,1.0,121409.06
165650,633,0,0,46.0,10,0.0,1,0.0,1.0,167773.55
165651,593,0,1,30.0,8,126442.59,1,1.0,1.0,20955.03
165652,667,0,1,35.0,4,97585.32,2,0.0,0.0,57213.46
165653,678,0,1,39.0,9,102994.04,1,1.0,0.0,170835.32
165654,710,0,1,36.0,3,0.0,2,0.0,1.0,176750.81
165655,523,0,1,31.0,2,0.0,2,0.0,0.0,87067.73
165656,645,0,0,40.0,7,139848.17,1,0.0,0.0,164696.27
165657,595,1,0,40.0,7,122570.69,1,1.0,0.0,147937.54
165658,571,0,1,39.0,5,139986.54,1,1.0,0.0,129964.94
165659,545,1,0,49.0,9,131647.9,1,0.0,0.0,49594.02
165660,665,2,1,36.0,2,139986.54,1,0.0,1.0,90968.96
165661,653,2,0,50.0,7,0.0,1,1.0,0.0,166031.08
165662,743,1,1,40.0,2,103822.28,1,1.0,0.0,152872.49
165663,591,0,1,29.0,2,113922.76,1,0.0,1.0,28805.09
165664,718,1,1,26.0,8,139986.54,2,1.0,0.0,169981.07
165665,635,0,1,38.0,9,0.0,2,1.0,0.0,128881.87
165666,679,1,1,44.0,5,117438.17,2,1.0,0.0,74854.97
165667,744,0,0,50.0,5,0.0,2,1.0,0.0,83629.6
165668,725,0,1,39.0,8,0.0,2,1.0,0.0,146700.66
165669,632,1,0,27.0,1,122552.34,1,1.0,0.0,67611.36
165670,582,0,1,26.0,5,0.0,2,1.0,1.0,20955.03
165671,714,0,1,29.0,2,0.0,2,1.0,0.0,20955.03
165672,628,0,0,31.0,2,137455.02,1,1.0,1.0,20955.03
165673,659,0,0,49.0,5,0.0,1,1.0,0.0,121550.96
165674,637,2,0,36.0,5,0.0,1,1.0,0.0,62391.02
165675,703,0,0,38.0,1,102535.57,1,1.0,1.0,176750.81
165676,611,1,1,35.0,1,0.0,1,1.0,0.0,23598.23
165677,624,1,1,28.0,6,102905.52,2,1.0,1.0,20955.03
165678,523,0,0,40.0,1,139986.54,1,1.0,0.0,107876.2
165679,747,0,1,39.0,2,0.0,2,1.0,1.0,176750.81
165680,639,2,1,34.0,7,0.0,2,1.0,0.0,176750.81
165681,645,1,0,33.0,3,95710.08,2,0.0,0.0,168814.28
165682,619,0,1,36.0,3,0.0,2,1.0,1.0,93524.22
165683,589,2,0,41.0,2,0.0,2,1.0,0.0,72646.65
165684,523,0,1,35.0,5,0.0,1,1.0,1.0,70954.46
165685,719,1,1,33.0,8,88335.05,2,1.0,0.0,92934.41
165686,711,2,0,40.0,7,0.0,2,1.0,1.0,120889.35
165687,744,0,1,32.0,6,129709.32,1,1.0,0.0,145700.66
165688,686,1,1,50.0,1,139986.54,1,0.0,0.0,109608.81
165689,653,0,1,43.0,7,0.0,2,1.0,1.0,161253.08
165690,526,2,0,50.0,6,139986.54,2,1.0,1.0,20955.03
165691,611,0,1,30.0,8,0.0,2,1.0,1.0,79633.38
165692,670,2,0,50.0,4,139986.54,1,1.0,1.0,57553.02
165693,639,0,1,39.0,5,0.0,2,1.0,1.0,56793.07
165694,741,0,1,34.0,3,0.0,2,1.0,0.0,103760.53
165695,714,0,1,29.0,9,0.0,2,1.0,0.0,167032.49
165696,743,1,0,34.0,4,113317.1,2,0.0,0.0,176750.81
165697,754,0,1,35.0,2,0.0,2,1.0,1.0,171430.52
165698,754,0,1,37.0,2,116932.59,1,0.0,1.0,109291.39
165699,697,0,1,33.0,4,120811.56,1,1.0,0.0,116677.35
165700,754,0,1,33.0,3,139986.54,1,1.0,0.0,141756.32
165701,754,1,0,42.0,8,97925.11,1,1.0,0.0,92664.09
165702,708,0,1,34.0,8,0.0,1,1.0,1.0,100809.99
165703,684,0,0,41.0,1,135537.0,1,1.0,0.0,66810.48
165704,531,0,1,29.0,5,0.0,2,1.0,1.0,90537.47
165705,679,0,0,29.0,8,0.0,2,1.0,0.0,61961.57
165706,678,0,0,37.0,3,80947.74,1,1.0,0.0,161319.17
165707,595,0,1,41.0,1,0.0,2,1.0,1.0,117036.93
165708,579,0,0,42.0,7,139986.54,1,1.0,1.0,164038.96
165709,667,1,1,27.0,0,139986.54,2,1.0,0.0,77027.34
165710,683,0,1,48.0,3,0.0,2,1.0,0.0,176750.81
165711,630,0,1,26.0,4,0.0,2,0.0,1.0,176750.81
165712,523,0,1,32.0,1,0.0,2,1.0,1.0,52471.36
165713,636,0,0,33.0,5,0.0,2,0.0,0.0,52471.36
165714,634,0,0,40.0,2,0.0,1,1.0,0.0,20955.03
165715,741,0,1,30.0,8,0.0,2,0.0,1.0,44335.64
165716,581,1,0,42.0,1,139986.54,1,1.0,0.0,87071.18
165717,686,0,0,50.0,3,0.0,1,1.0,0.0,52404.47
165718,653,0,0,43.0,0,0.0,2,1.0,0.0,121408.55
165719,706,0,1,36.0,2,0.0,2,1.0,1.0,20955.03
165720,754,0,0,39.0,5,0.0,2,1.0,0.0,171677.72
165721,561,1,0,26.0,1,102673.7,1,0.0,1.0,115115.32
165722,569,2,1,34.0,0,139986.54,1,1.0,0.0,102299.81
165723,699,0,1,45.0,7,0.0,2,0.0,1.0,156598.23
165724,754,1,0,34.0,7,115730.71,2,1.0,1.0,176750.81
165725,635,0,1,37.0,9,0.0,2,0.0,1.0,93551.36
165726,597,1,1,50.0,9,102944.33,1,0.0,1.0,61256.83
165727,648,1,0,34.0,1,130788.71,2,1.0,1.0,176750.81
165728,637,2,0,42.0,6,0.0,2,1.0,1.0,133570.11
165729,543,1,1,50.0,8,128393.98,1,1.0,1.0,146033.83
165730,706,0,0,35.0,9,0.0,2,1.0,0.0,132034.13
165731,754,0,1,40.0,4,123345.85,1,1.0,0.0,141827.83
165732,754,0,0,42.0,2,134249.7,1,1.0,0.0,139971.01
165733,587,0,1,36.0,9,127539.85,1,1.0,1.0,73343.18
165734,754,0,1,50.0,3,139986.54,1,0.0,1.0,162683.06
165735,637,0,1,39.0,2,0.0,2,1.0,1.0,121208.19
165736,595,0,0,34.0,7,120962.13,1,0.0,0.0,23305.01
165737,717,0,0,44.0,3,0.0,1,1.0,0.0,65618.01
165738,630,0,1,33.0,0,0.0,2,0.0,1.0,34475.14
165739,637,1,1,43.0,5,131519.49,1,1.0,1.0,136521.82
165740,625,1,1,35.0,3,130483.95,1,1.0,0.0,122810.53
165741,543,1,1,36.0,3,123340.12,2,1.0,1.0,117036.99
165742,754,0,0,27.0,9,0.0,1,1.0,1.0,160968.58
165743,681,0,1,32.0,9,139986.54,1,1.0,0.0,103560.98
165744,754,0,0,35.0,4,0.0,2,1.0,1.0,145789.71
165745,714,2,0,45.0,6,0.0,2,1.0,0.0,143835.35
165746,714,1,0,43.0,2,127565.21,1,1.0,1.0,56850.97
165747,754,0,1,32.0,9,0.0,2,1.0,1.0,62023.1
165748,577,2,0,42.0,7,0.0,1,0.0,0.0,82298.59
165749,656,0,1,34.0,9,0.0,1,1.0,0.0,143635.33
165750,581,0,0,38.0,9,0.0,2,1.0,0.0,118749.73
165751,621,1,1,30.0,1,92895.56,1,1.0,0.0,20955.03
165752,669,0,0,35.0,5,0.0,2,1.0,0.0,129912.74
165753,724,1,0,33.0,8,120152.58,1,1.0,1.0,120852.85
165754,548,2,1,37.0,5,117206.3,1,1.0,0.0,42840.18
165755,748,0,1,33.0,4,139986.54,1,1.0,1.0,53511.85
165756,556,0,1,26.0,6,0.0,1,0.0,0.0,173516.7
165757,687,2,1,31.0,7,97585.32,1,0.0,1.0,126144.98
165758,597,1,0,37.0,3,123543.21,2,0.0,1.0,20955.03
165759,656,0,1,50.0,8,131078.42,1,0.0,1.0,176750.81
165760,722,1,1,29.0,1,107233.85,1,1.0,1.0,24924.92
165761,537,1,0,47.0,9,139986.54,1,1.0,0.0,99792.64
165762,593,0,0,47.0,9,0.0,1,1.0,0.0,88890.05
165763,613,2,0,32.0,8,117899.14,1,0.0,0.0,176750.81
165764,601,2,0,39.0,3,0.0,2,1.0,0.0,176750.81
165765,537,0,0,37.0,9,0.0,1,1.0,0.0,95215.73
165766,638,2,1,32.0,2,123544.0,1,1.0,1.0,20955.03
165767,577,0,1,28.0,8,0.0,1,0.0,1.0,79377.45
165768,681,1,1,37.0,0,101430.9,1,1.0,0.0,166957.82
165769,725,0,1,35.0,8,107283.4,2,0.0,0.0,149682.78
165770,651,2,1,43.0,8,127640.29,2,1.0,0.0,160968.55
165771,597,1,1,39.0,8,113681.65,2,1.0,0.0,163587.1
165772,636,1,1,34.0,2,40105.51,2,1.0,0.0,53512.16
165773,528,0,0,27.0,7,0.0,2,0.0,1.0,139481.53
165774,591,2,1,28.0,0,0.0,2,1.0,0.0,141677.33
165775,624,0,1,39.0,6,0.0,2,1.0,0.0,70523.68
165776,564,0,0,35.0,2,45472.28,1,1.0,1.0,41055.71
165777,682,0,0,39.0,1,108881.08,1,1.0,1.0,176750.81
165778,754,1,1,33.0,9,139986.54,2,1.0,0.0,88827.17
165779,679,1,0,27.0,9,102742.91,2,1.0,1.0,55775.84
165780,720,1,0,50.0,2,115144.68,2,1.0,0.0,142995.32
165781,667,0,0,47.0,3,139986.54,1,1.0,1.0,62370.67
165782,611,2,1,41.0,4,0.0,2,1.0,0.0,170950.58
165783,565,1,0,47.0,5,107637.97,1,0.0,0.0,170980.86
165784,645,2,0,45.0,8,0.0,1,1.0,0.0,174916.85
165785,523,2,1,44.0,8,0.0,2,1.0,0.0,123971.14
165786,754,2,1,34.0,8,139986.54,1,0.0,1.0,130639.01
165787,663,0,0,28.0,8,0.0,2,1.0,1.0,132298.98
165788,709,0,1,50.0,4,92053.0,2,1.0,1.0,164064.44
165789,683,0,0,38.0,7,125877.81,1,1.0,0.0,176750.81
165790,754,0,0,42.0,1,0.0,1,0.0,0.0,61843.73
165791,590,0,1,27.0,1,139986.54,1,1.0,1.0,176750.81
165792,663,0,1,26.0,5,139986.54,1,0.0,1.0,20955.03
165793,545,0,0,38.0,3,0.0,2,1.0,0.0,122625.73
165794,578,2,1,36.0,8,0.0,2,1.0,0.0,152473.99
165795,571,0,0,35.0,1,83059.3,1,1.0,0.0,121151.02
165796,754,0,1,42.0,9,0.0,2,1.0,0.0,57579.8
165797,731,0,1,42.0,4,0.0,2,1.0,1.0,130446.64
165798,545,0,1,50.0,9,96763.89,2,0.0,1.0,126812.63
165799,694,0,0,41.0,6,137761.55,1,0.0,1.0,72946.95
165800,624,2,1,40.0,4,132796.04,1,1.0,1.0,176750.81
165801,634,1,0,43.0,9,104145.68,2,0.0,0.0,59755.14
165802,621,2,0,29.0,9,0.0,2,1.0,1.0,176750.81
165803,754,0,1,27.0,9,125961.74,2,0.0,0.0,91055.74
165804,557,0,0,47.0,6,0.0,2,1.0,0.0,176750.81
165805,725,1,0,50.0,5,113957.01,1,1.0,0.0,20955.03
165806,648,0,1,30.0,2,0.0,2,1.0,1.0,176750.81
165807,683,0,1,34.0,7,0.0,2,1.0,1.0,56794.47
165808,712,2,1,50.0,9,0.0,1,1.0,0.0,117977.45
165809,744,0,1,31.0,9,112281.6,1,1.0,0.0,49865.04
165810,583,1,1,42.0,4,123899.13,2,1.0,1.0,154786.83
165811,725,0,0,34.0,5,0.0,2,1.0,0.0,130866.95
165812,679,2,0,50.0,1,0.0,1,1.0,0.0,88965.46
165813,587,0,0,29.0,8,0.0,1,0.0,0.0,52709.55
165814,693,2,0,27.0,4,0.0,2,1.0,0.0,50485.8
165815,682,0,1,26.0,4,0.0,2,1.0,0.0,143086.09
165816,523,2,1,43.0,7,0.0,2,1.0,1.0,20955.03
165817,754,0,1,33.0,7,0.0,2,1.0,1.0,176750.81
165818,684,0,0,35.0,3,139986.54,1,1.0,0.0,60524.23
165819,710,1,0,50.0,1,90696.78,1,1.0,0.0,171657.57
165820,523,1,1,27.0,10,135985.66,1,1.0,1.0,141706.43
165821,678,0,1,43.0,5,0.0,1,1.0,1.0,77867.23
165822,681,0,1,32.0,2,139986.54,2,0.0,1.0,131083.5
165823,713,2,1,34.0,1,0.0,2,0.0,1.0,82565.01
165824,697,2,0,37.0,10,137948.0,1,0.0,1.0,138380.19
165825,564,1,1,32.0,9,100954.88,1,0.0,1.0,134175.15
165826,531,2,1,42.0,6,75302.85,2,1.0,1.0,57034.35
165827,656,0,1,50.0,6,0.0,1,0.0,0.0,176750.81
165828,594,0,1,30.0,8,0.0,2,1.0,1.0,88880.14
165829,754,1,0,37.0,8,99208.46,1,1.0,0.0,157567.37
165830,689,0,1,37.0,5,0.0,1,1.0,0.0,176750.81
165831,720,2,1,38.0,6,97188.62,1,1.0,0.0,91881.29
165832,661,0,1,37.0,2,0.0,2,1.0,0.0,88827.31
165833,727,2,1,29.0,5,0.0,2,0.0,0.0,166812.42
165834,754,0,1,33.0,10,83415.04,1,1.0,0.0,123850.58
165835,651,0,1,37.0,8,0.0,1,1.0,1.0,109805.17
165836,648,2,1,28.0,3,0.0,2,1.0,0.0,153898.33
165837,754,1,0,33.0,1,104552.72,2,1.0,1.0,120853.83
165838,607,0,0,28.0,9,0.0,2,0.0,1.0,103379.31
165839,561,1,0,33.0,0,80462.24,2,1.0,0.0,143022.31
165840,657,2,1,46.0,8,0.0,2,1.0,0.0,123866.43
